ORF	Counts	Sample
YIL149C	1864	SK8
YIL150C	130	SK8
YIL151C	1435	SK8
YIL152W	861	SK8
YIL153W	1598	SK8
YIL154C	2589	SK8
YIL155C	2557	SK8
YIL156W	809	SK8
YIL156W-B	1274	SK8
YIL157C	1562	SK8
YIL158W	295	SK8
YIL159W	509	SK8
YIL160C	239	SK8
YIL161W	530	SK8
YIL162W	1005	SK8
YIL163C	104	SK8
YIL164C	202	SK8
YIL165C	117	SK8
YIL166C	421	SK8
YIL169C	1387	SK8
YIL172C	0	SK8
YIL173W	49	SK8
YIL176C	0	SK8
YIL177C	1	SK8
YIR001C	1320	SK8
YIR002C	1341	SK8
YIR003W	2150	SK8
YIR004W	1300	SK8
YIR005W	252	SK8
YIR006C	5301	SK8
YIR007W	1086	SK8
YIR008C	814	SK8
YIR009W	448	SK8
YIR010W	847	SK8
YIR011C	1442	SK8
YIR012W	1049	SK8
YIR013C	57	SK8
YIR014W	223	SK8
YIR015W	430	SK8
YIR016W	2130	SK8
YIR017C	489	SK8
YIR018C-A	188	SK8
YIR018W	884	SK8
YIR019C	356	SK8
YIR020C	115	SK8
YIR021W	626	SK8
YIR021W-A	2	SK8
YIR022W	1323	SK8
YIR023W	1046	SK8
YIR024C	728	SK8
YIR025W	470	SK8
YIR026C	260	SK8
YIR027C	688	SK8
YIR028W	456	SK8
YIR029W	271	SK8
YIR030C	189	SK8
YIR031C	504	SK8
YIR032C	120	SK8
YIR033W	1277	SK8
YIR034C	2090	SK8
YIR035C	1958	SK8
YIR036C	1909	SK8
YIR037W	7120	SK8
YIR038C	6246	SK8
YIR039C	2039	SK8
YIR041W	20	SK8
YIR042C	13	SK8
YJL001W	8452	SK8
YJL002C	4310	SK8
YJL003W	698	SK8
YJL004C	986	SK8
YJL005W	3706	SK8
YJL006C	392	SK8
YJL007C	16	SK8
YJL008C	4627	SK8
YJL010C	479	SK8
YJL011C	437	SK8
YJL012C	2282	SK8
YJL013C	771	SK8
YJL014W	3064	SK8
YJL016W	3311	SK8
YJL019W	384	SK8
YJL020C	4694	SK8
YJL023C	480	SK8
YJL024C	879	SK8
YJL025W	389	SK8
YJL026W	7322	SK8
YJL027C	10	SK8
YJL028W	10	SK8
YJL029C	1147	SK8
YJL030W	933	SK8
YJL031C	1471	SK8
YJL033W	186	SK8
YJL034W	141400	SK8
YJL035C	741	SK8
YJL036W	1595	SK8
YJL037W	254	SK8
YJL038C	302	SK8
YJL039C	1155	SK8
YJL041W	2877	SK8
YJL042W	3726	SK8
YJL043W	101	SK8
YJL044C	1438	SK8
YJL045W	761	SK8
YJL046W	714	SK8
YJL047C	851	SK8
YJL047C-A	185	SK8
YJL048C	1190	SK8
YJL049W	677	SK8
YJL050W	283	SK8
YJL051W	618	SK8
YJL052C-A	10	SK8
YJL052W	78844	SK8
YJL053W	1702	SK8
YJL054W	1971	SK8
YJL055W	4636	SK8
YJL056C	781	SK8
YJL057C	1517	SK8
YJL058C	365	SK8
YJL059W	878	SK8
YJL060W	1930	SK8
YJL061W	1276	SK8
YJL062W	1104	SK8
YJL062W-A	2884	SK8
YJL063C	1726	SK8
YJL065C	982	SK8
YJL066C	3629	SK8
YJL068C	2308	SK8
YJL069C	531	SK8
YJL070C	1273	SK8
YJL071W	699	SK8
YJL072C	571	SK8
YJL073W	1318	SK8
YJL074C	259	SK8
YJL075C	3	SK8
YJL076W	1591	SK8
YJL077C	47	SK8
YJL077W-A	0	SK8
YJL077W-B	35	SK8
YJL078C	3148	SK8
YJL079C	3006	SK8
YJL080C	2884	SK8
YJL081C	1525	SK8
YJL082W	3100	SK8
YJL083W	627	SK8
YJL084C	1565	SK8
YJL085W	908	SK8
YJL087C	427	SK8
YJL088W	831	SK8
YJL089W	729	SK8
YJL090C	630	SK8
YJL091C	1165	SK8
YJL092W	746	SK8
YJL093C	1010	SK8
YJL094C	1122	SK8
YJL095W	948	SK8
YJL096W	1112	SK8
YJL097W	1896	SK8
YJL098W	518	SK8
YJL099W	900	SK8
YJL100W	677	SK8
YJL101C	986	SK8
YJL102W	770	SK8
YJL103C	571	SK8
YJL104W	1434	SK8
YJL105W	255	SK8
YJL106W	425	SK8
YJL107C	163	SK8
YJL108C	368	SK8
YJL109C	640	SK8
YJL110C	960	SK8
YJL111W	3962	SK8
YJL112W	904	SK8
YJL113W	261	SK8
YJL114W	19	SK8
YJL115W	697	SK8
YJL116C	1592	SK8
YJL117W	2779	SK8
YJL118W	328	SK8
YJL121C	2304	SK8
YJL122W	482	SK8
YJL123C	2347	SK8
YJL124C	3130	SK8
YJL125C	533	SK8
YJL126W	395	SK8
YJL127C	525	SK8
YJL127C-B	956	SK8
YJL128C	2876	SK8
YJL129C	945	SK8
YJL130C	2624	SK8
YJL131C	1022	SK8
YJL132W	684	SK8
YJL133C-A	4714	SK8
YJL133W	964	SK8
YJL134W	705	SK8
YJL136C	4371	SK8
YJL136W-A	1	SK8
YJL137C	713	SK8
YJL138C	4607	SK8
YJL139C	536	SK8
YJL140W	2593	SK8
YJL141C	2002	SK8
YJL142C	48	SK8
YJL143W	2215	SK8
YJL144W	2351	SK8
YJL145W	816	SK8
YJL146W	973	SK8
YJL147C	507	SK8
YJL148W	801	SK8
YJL149W	1754	SK8
YJL151C	8211	SK8
YJL153C	439	SK8
YJL154C	2768	SK8
YJL155C	1754	SK8
YJL156C	663	SK8
YJL157C	894	SK8
YJL158C	12846	SK8
YJL159W	208144	SK8
YJL160C	144	SK8
YJL161W	2004	SK8
YJL162C	336	SK8
YJL163C	1028	SK8
YJL164C	2317	SK8
YJL165C	1673	SK8
YJL166W	4010	SK8
YJL167W	6276	SK8
YJL168C	1306	SK8
YJL170C	149	SK8
YJL171C	3191	SK8
YJL172W	4591	SK8
YJL173C	1277	SK8
YJL174W	5591	SK8
YJL176C	998	SK8
YJL177W	3386	SK8
YJL178C	2111	SK8
YJL179W	627	SK8
YJL180C	744	SK8
YJL181W	370	SK8
YJL183W	1585	SK8
YJL184W	988	SK8
YJL185C	965	SK8
YJL186W	1413	SK8
YJL187C	649	SK8
YJL189W	2824	SK8
YJL190C	3163	SK8
YJL191W	4282	SK8
YJL192C	2529	SK8
YJL193W	463	SK8
YJL194W	665	SK8
YJL196C	5238	SK8
YJL197W	971	SK8
YJL198W	304	SK8
YJL199C	390	SK8
YJL200C	388	SK8
YJL201W	1026	SK8
YJL203W	603	SK8
YJL204C	793	SK8
YJL205C	394	SK8
YJL206C	472	SK8
YJL207C	1271	SK8
YJL208C	343	SK8
YJL209W	1025	SK8
YJL210W	1225	SK8
YJL212C	1130	SK8
YJL213W	799	SK8
YJL214W	233	SK8
YJL216C	158	SK8
YJL217W	2351	SK8
YJL218W	297	SK8
YJL219W	148	SK8
YJL221C	0	SK8
YJL222W	64	SK8
YJL223C	0	SK8
YJL225C	69	SK8
YJR001W	1593	SK8
YJR002W	567	SK8
YJR003C	742	SK8
YJR004C	719	SK8
YJR005C-A	704	SK8
YJR005W	1994	SK8
YJR006W	824	SK8
YJR007W	3567	SK8
YJR008W	2263	SK8
YJR009C	150009	SK8
YJR010C-A	611	SK8
YJR010W	828	SK8
YJR011C	527	SK8
YJR012C	427	SK8
YJR013W	816	SK8
YJR014W	2793	SK8
YJR015W	2311	SK8
YJR016C	939	SK8
YJR017C	3057	SK8
YJR019C	995	SK8
YJR021C	1263	SK8
YJR022W	278	SK8
YJR024C	979	SK8
YJR025C	1592	SK8
YJR026W	0	SK8
YJR027W	803	SK8
YJR028W	0	SK8
YJR029W	48	SK8
YJR030C	630	SK8
YJR031C	577	SK8
YJR032W	782	SK8
YJR033C	1211	SK8
YJR034W	730	SK8
YJR035W	591	SK8
YJR036C	529	SK8
YJR039W	593	SK8
YJR040W	1139	SK8
YJR041C	337	SK8
YJR042W	945	SK8
YJR043C	580	SK8
YJR044C	1831	SK8
YJR045C	64085	SK8
YJR046W	4302	SK8
YJR047C	415	SK8
YJR048W	777	SK8
YJR049C	1735	SK8
YJR050W	757	SK8
YJR051W	1523	SK8
YJR052W	1181	SK8
YJR053W	161	SK8
YJR054W	594	SK8
YJR055W	254	SK8
YJR056C	970	SK8
YJR057W	501	SK8
YJR058C	924	SK8
YJR059W	4047	SK8
YJR060W	1207	SK8
YJR061W	917	SK8
YJR062C	817	SK8
YJR063W	656	SK8
YJR064W	3949	SK8
YJR065C	10766	SK8
YJR066W	1179	SK8
YJR067C	257	SK8
YJR068W	1312	SK8
YJR069C	755	SK8
YJR070C	1277	SK8
YJR072C	1774	SK8
YJR073C	2884	SK8
YJR074W	1392	SK8
YJR075W	2368	SK8
YJR076C	2659	SK8
YJR077C	6110	SK8
YJR078W	581	SK8
YJR079W	7	SK8
YJR080C	1034	SK8
YJR082C	1059	SK8
YJR083C	571	SK8
YJR084W	847	SK8
YJR085C	4525	SK8
YJR086W	1536	SK8
YJR088C	1603	SK8
YJR089W	771	SK8
YJR090C	1747	SK8
YJR091C	4235	SK8
YJR092W	824	SK8
YJR093C	911	SK8
YJR094C	600	SK8
YJR094W-A	4306	SK8
YJR095W	101	SK8
YJR096W	10982	SK8
YJR097W	191	SK8
YJR098C	320	SK8
YJR099W	1246	SK8
YJR100C	1109	SK8
YJR101W	1108	SK8
YJR102C	637	SK8
YJR103W	2379	SK8
YJR104C	54690	SK8
YJR105W	5820	SK8
YJR106W	682	SK8
YJR107C-A	503	SK8
YJR107W	794	SK8
YJR108W	148	SK8
YJR109C	599	SK8
YJR110W	531	SK8
YJR111C	431	SK8
YJR112W	175	SK8
YJR112W-A	337	SK8
YJR113C	2179	SK8
YJR115W	349	SK8
YJR116W	819	SK8
YJR117W	10198	SK8
YJR118C	1020	SK8
YJR119C	334	SK8
YJR120W	44	SK8
YJR121W	19320	SK8
YJR122W	922	SK8
YJR123W	10110	SK8
YJR124C	452	SK8
YJR125C	3688	SK8
YJR126C	1458	SK8
YJR127C	2888	SK8
YJR128W	17	SK8
YJR129C	162	SK8
YJR130C	691	SK8
YJR131W	680	SK8
YJR132W	738	SK8
YJR133W	1429	SK8
YJR134C	1418	SK8
YJR135C	222	SK8
YJR135W-A	759	SK8
YJR136C	395	SK8
YJR137C	1232	SK8
YJR138W	576	SK8
YJR139C	9023	SK8
YJR140C	594	SK8
YJR141W	543	SK8
YJR142W	1232	SK8
YJR143C	2509	SK8
YJR144W	1272	SK8
YJR145C	5901	SK8
YJR146W	176	SK8
YJR147W	573	SK8
YJR148W	5946	SK8
YJR149W	504	SK8
YJR150C	435	SK8
YJR151C	444	SK8
YJR151W-A	8	SK8
YJR152W	366	SK8
YJR153W	309	SK8
YJR154W	99	SK8
YJR155W	558	SK8
YJR156C	328	SK8
YJR158W	1	SK8
YJR159W	29	SK8
YJR160C	41	SK8
YJR161C	227	SK8
YKL001C	617	SK8
YKL002W	1565	SK8
YKL003C	1137	SK8
YKL004W	1539	SK8
YKL005C	961	SK8
YKL006C-A	506	SK8
YKL006W	3523	SK8
YKL007W	3420	SK8
YKL008C	2981	SK8
YKL009W	887	SK8
YKL010C	1833	SK8
YKL011C	550	SK8
YKL012W	1490	SK8
YKL013C	5312	SK8
YKL014C	379	SK8
YKL015W	2191	SK8
YKL016C	4660	SK8
YKL017C	525	SK8
YKL018C-A	324	SK8
YKL018W	984	SK8
YKL019W	1869	SK8
YKL020C	1736	SK8
YKL021C	446	SK8
YKL022C	1117	SK8
YKL023C-A	80	SK8
YKL023W	1074	SK8
YKL024C	1184	SK8
YKL025C	1729	SK8
YKL026C	2013	SK8
YKL027W	1039	SK8
YKL028W	1832	SK8
YKL029C	648	SK8
YKL032C	2485	SK8
YKL033W	468	SK8
YKL033W-A	1639	SK8
YKL034W	1631	SK8
YKL035W	38486	SK8
YKL037W	73	SK8
YKL038W	1461	SK8
YKL039W	6361	SK8
YKL040C	1168	SK8
YKL041W	788	SK8
YKL042W	604	SK8
YKL043W	546	SK8
YKL044W	33	SK8
YKL045W	582	SK8
YKL046C	2751	SK8
YKL047W	519	SK8
YKL048C	364	SK8
YKL049C	336	SK8
YKL050C	189	SK8
YKL051W	3658	SK8
YKL052C	1099	SK8
YKL053C-A	1674	SK8
YKL054C	5932	SK8
YKL055C	107	SK8
YKL056C	13824	SK8
YKL057C	1232	SK8
YKL058W	1476	SK8
YKL059C	1355	SK8
YKL060C	282857	SK8
YKL061W	426	SK8
YKL062W	1986	SK8
YKL063C	1726	SK8
YKL064W	1937	SK8
YKL065C	7203	SK8
YKL065W-A	174	SK8
YKL067W	5631	SK8
YKL068W	968	SK8
YKL068W-A	1163	SK8
YKL069W	825	SK8
YKL070W	341	SK8
YKL071W	207	SK8
YKL072W	464	SK8
YKL073W	2031	SK8
YKL074C	487	SK8
YKL075C	1115	SK8
YKL077W	4183	SK8
YKL078W	39	SK8
YKL079W	1287	SK8
YKL080W	4856	SK8
YKL081W	5800	SK8
YKL082C	1035	SK8
YKL084W	444	SK8
YKL085W	13157	SK8
YKL086W	801	SK8
YKL087C	1558	SK8
YKL088W	1050	SK8
YKL089W	401	SK8
YKL090W	545	SK8
YKL091C	4527	SK8
YKL092C	607	SK8
YKL093W	833	SK8
YKL094W	3149	SK8
YKL095W	249	SK8
YKL096C-B	0	SK8
YKL096W	23796	SK8
YKL096W-A	51925	SK8
YKL097C	13	SK8
YKL098W	977	SK8
YKL099C	235	SK8
YKL100C	4266	SK8
YKL101W	1178	SK8
YKL102C	16	SK8
YKL103C	13972	SK8
YKL104C	6245	SK8
YKL104W-A	0	SK8
YKL105C	1603	SK8
YKL106C-A	9	SK8
YKL106W	982	SK8
YKL107W	225	SK8
YKL108W	432	SK8
YKL109W	1646	SK8
YKL110C	598	SK8
YKL112W	2434	SK8
YKL113C	559	SK8
YKL114C	1223	SK8
YKL116C	730	SK8
YKL117W	14347	SK8
YKL119C	868	SK8
YKL120W	566	SK8
YKL121W	1253	SK8
YKL122C	1424	SK8
YKL124W	820	SK8
YKL125W	804	SK8
YKL126W	2892	SK8
YKL127W	1240	SK8
YKL128C	2403	SK8
YKL129C	1831	SK8
YKL130C	940	SK8
YKL132C	268	SK8
YKL133C	644	SK8
YKL134C	547	SK8
YKL135C	1959	SK8
YKL137W	968	SK8
YKL138C	1250	SK8
YKL138C-A	1000	SK8
YKL139W	848	SK8
YKL140W	2805	SK8
YKL141W	4217	SK8
YKL142W	10068	SK8
YKL143W	158	SK8
YKL144C	518	SK8
YKL145W	8591	SK8
YKL146W	2074	SK8
YKL148C	3567	SK8
YKL149C	556	SK8
YKL150W	8597	SK8
YKL151C	8148	SK8
YKL152C	221884	SK8
YKL154W	993	SK8
YKL155C	812	SK8
YKL156W	2788	SK8
YKL157W	4110	SK8
YKL159C	692	SK8
YKL160W	2218	SK8
YKL161C	960	SK8
YKL162C	457	SK8
YKL163W	3940	SK8
YKL164C	25576	SK8
YKL165C	943	SK8
YKL166C	684	SK8
YKL167C	1317	SK8
YKL168C	1079	SK8
YKL170W	927	SK8
YKL171W	1009	SK8
YKL172W	908	SK8
YKL173W	743	SK8
YKL174C	1238	SK8
YKL175W	3012	SK8
YKL176C	1395	SK8
YKL178C	620	SK8
YKL179C	1490	SK8
YKL180W	6546	SK8
YKL181W	2325	SK8
YKL182W	5130	SK8
YKL183C-A	46	SK8
YKL183W	433	SK8
YKL184W	1568	SK8
YKL185W	2983	SK8
YKL186C	1466	SK8
YKL187C	469	SK8
YKL188C	545	SK8
YKL189W	950	SK8
YKL190W	2239	SK8
YKL191W	734	SK8
YKL192C	6694	SK8
YKL193C	2743	SK8
YKL194C	942	SK8
YKL195W	5051	SK8
YKL196C	4418	SK8
YKL197C	621	SK8
YKL198C	1302	SK8
YKL201C	1426	SK8
YKL203C	982	SK8
YKL204W	2140	SK8
YKL205W	1032	SK8
YKL206C	1115	SK8
YKL207W	2239	SK8
YKL208W	447	SK8
YKL209C	596	SK8
YKL210W	7733	SK8
YKL211C	1820	SK8
YKL212W	3489	SK8
YKL213C	2360	SK8
YKL214C	730	SK8
YKL215C	904	SK8
YKL216W	405	SK8
YKL217W	334	SK8
YKL218C	744	SK8
YKL219W	686	SK8
YKL220C	271	SK8
YKL221W	184	SK8
YKL222C	439	SK8
YKL224C	0	SK8
YKR001C	4140	SK8
YKR002W	1694	SK8
YKR003W	2393	SK8
YKR004C	508	SK8
YKR005C	217	SK8
YKR006C	1613	SK8
YKR007W	974	SK8
YKR008W	1565	SK8
YKR009C	1066	SK8
YKR010C	574	SK8
YKR011C	4176	SK8
YKR013W	2123	SK8
YKR014C	3026	SK8
YKR015C	472	SK8
YKR016W	1988	SK8
YKR017C	463	SK8
YKR018C	4602	SK8
YKR019C	520	SK8
YKR020W	562	SK8
YKR021W	1316	SK8
YKR022C	705	SK8
YKR023W	669	SK8
YKR024C	176	SK8
YKR025W	850	SK8
YKR026C	855	SK8
YKR027W	735	SK8
YKR028W	1598	SK8
YKR029C	822	SK8
YKR030W	1255	SK8
YKR031C	957	SK8
YKR032W	1	SK8
YKR034W	10	SK8
YKR035W-A	1695	SK8
YKR036C	514	SK8
YKR037C	410	SK8
YKR038C	1056	SK8
YKR039W	191	SK8
YKR041W	61	SK8
YKR042W	30086	SK8
YKR043C	2078	SK8
YKR044W	523	SK8
YKR045C	342	SK8
YKR046C	3826	SK8
YKR048C	6356	SK8
YKR049C	1924	SK8
YKR050W	788	SK8
YKR051W	819	SK8
YKR052C	856	SK8
YKR053C	597	SK8
YKR054C	1133	SK8
YKR055W	551	SK8
YKR056W	515	SK8
YKR057W	3018	SK8
YKR058W	1148	SK8
YKR059W	4152	SK8
YKR060W	232	SK8
YKR061W	662	SK8
YKR062W	1482	SK8
YKR063C	405	SK8
YKR064W	804	SK8
YKR065C	2605	SK8
YKR066C	4813	SK8
YKR067W	3537	SK8
YKR068C	1437	SK8
YKR069W	481	SK8
YKR070W	1077	SK8
YKR071C	2531	SK8
YKR072C	1321	SK8
YKR073C	9	SK8
YKR074W	2073	SK8
YKR075C	221	SK8
YKR076W	1525	SK8
YKR077W	813	SK8
YKR078W	560	SK8
YKR079C	356	SK8
YKR080W	1765	SK8
YKR081C	384	SK8
YKR082W	913	SK8
YKR083C	230	SK8
YKR084C	1769	SK8
YKR085C	1251	SK8
YKR086W	500	SK8
YKR087C	667	SK8
YKR088C	1038	SK8
YKR089C	2363	SK8
YKR090W	867	SK8
YKR091W	3713	SK8
YKR092C	1075	SK8
YKR093W	2496	SK8
YKR094C	3159	SK8
YKR095W	2309	SK8
YKR095W-A	394	SK8
YKR096W	1765	SK8
YKR097W	249	SK8
YKR098C	939	SK8
YKR099W	253	SK8
YKR100C	1319	SK8
YKR101W	692	SK8
YKR102W	382	SK8
YKR103W	290	SK8
YKR104W	148	SK8
YKR105C	311	SK8
YKR106W	628	SK8
YLL001W	1389	SK8
YLL002W	228	SK8
YLL003W	734	SK8
YLL004W	552	SK8
YLL005C	618	SK8
YLL006W	855	SK8
YLL006W-A	0	SK8
YLL007C	390	SK8
YLL008W	188	SK8
YLL009C	1429	SK8
YLL010C	2030	SK8
YLL011W	469	SK8
YLL012W	659	SK8
YLL013C	1022	SK8
YLL014W	1487	SK8
YLL015W	1358	SK8
YLL018C	5200	SK8
YLL018C-A	379	SK8
YLL019C	2236	SK8
YLL021W	1045	SK8
YLL022C	445	SK8
YLL023C	7251	SK8
YLL024C	217443	SK8
YLL025W	235	SK8
YLL026W	162860	SK8
YLL027W	1649	SK8
YLL028W	3116	SK8
YLL029W	4431	SK8
YLL030C	0	SK8
YLL031C	897	SK8
YLL032C	582	SK8
YLL033W	303	SK8
YLL034C	250	SK8
YLL035W	417	SK8
YLL036C	1044	SK8
YLL038C	270	SK8
YLL039C	50241	SK8
YLL040C	3046	SK8
YLL041C	3088	SK8
YLL042C	66	SK8
YLL043W	1665	SK8
YLL045C	5269	SK8
YLL046C	215	SK8
YLL048C	2639	SK8
YLL049W	743	SK8
YLL050C	11199	SK8
YLL051C	1444	SK8
YLL052C	125	SK8
YLL053C	135	SK8
YLL054C	333	SK8
YLL055W	319	SK8
YLL056C	503	SK8
YLL057C	329	SK8
YLL058W	875	SK8
YLL060C	565	SK8
YLL061W	472	SK8
YLL062C	247	SK8
YLL063C	210	SK8
YLL064C	1	SK8
YLL066C	26	SK8
YLL066W-B	0	SK8
YLL067C	0	SK8
YLR001C	1497	SK8
YLR002C	340	SK8
YLR003C	415	SK8
YLR004C	270	SK8
YLR005W	955	SK8
YLR006C	1932	SK8
YLR007W	711	SK8
YLR008C	874	SK8
YLR009W	1006	SK8
YLR010C	291	SK8
YLR011W	409	SK8
YLR012C	17	SK8
YLR013W	9	SK8
YLR014C	371	SK8
YLR015W	340	SK8
YLR016C	941	SK8
YLR017W	1321	SK8
YLR018C	1099	SK8
YLR019W	1496	SK8
YLR020C	943	SK8
YLR021W	627	SK8
YLR022C	837	SK8
YLR023C	1837	SK8
YLR024C	1077	SK8
YLR025W	2573	SK8
YLR026C	1162	SK8
YLR027C	6847	SK8
YLR028C	6995	SK8
YLR029C	6329	SK8
YLR030W	280	SK8
YLR031W	279	SK8
YLR032W	529	SK8
YLR033W	1125	SK8
YLR034C	3322	SK8
YLR035C	716	SK8
YLR035C-A	5	SK8
YLR036C	514	SK8
YLR037C	264	SK8
YLR038C	1612	SK8
YLR039C	851	SK8
YLR040C	1701	SK8
YLR042C	166	SK8
YLR043C	3904	SK8
YLR044C	152759	SK8
YLR045C	646	SK8
YLR046C	508	SK8
YLR047C	583	SK8
YLR048W	5253	SK8
YLR049C	986	SK8
YLR050C	1058	SK8
YLR051C	730	SK8
YLR052W	1248	SK8
YLR053C	153	SK8
YLR054C	287	SK8
YLR055C	697	SK8
YLR056W	6271	SK8
YLR057W	749	SK8
YLR058C	7781	SK8
YLR059C	2025	SK8
YLR060W	4262	SK8
YLR061W	3703	SK8
YLR063W	302	SK8
YLR064W	5813	SK8
YLR065C	996	SK8
YLR066W	1255	SK8
YLR067C	626	SK8
YLR068W	203	SK8
YLR069C	1540	SK8
YLR070C	486	SK8
YLR071C	1344	SK8
YLR072W	1049	SK8
YLR073C	435	SK8
YLR074C	979	SK8
YLR075W	9537	SK8
YLR077W	1033	SK8
YLR078C	801	SK8
YLR079W	1939	SK8
YLR080W	856	SK8
YLR081W	173	SK8
YLR082C	560	SK8
YLR083C	1256	SK8
YLR084C	732	SK8
YLR085C	579	SK8
YLR086W	1029	SK8
YLR087C	756	SK8
YLR088W	1069	SK8
YLR089C	1653	SK8
YLR090W	1062	SK8
YLR091W	466	SK8
YLR092W	863	SK8
YLR093C	2377	SK8
YLR094C	2012	SK8
YLR095C	1478	SK8
YLR096W	1023	SK8
YLR097C	982	SK8
YLR098C	966	SK8
YLR099C	989	SK8
YLR099W-A	749	SK8
YLR100W	1739	SK8
YLR102C	961	SK8
YLR103C	191	SK8
YLR104W	1221	SK8
YLR105C	455	SK8
YLR106C	975	SK8
YLR107W	825	SK8
YLR108C	601	SK8
YLR109W	219281	SK8
YLR110C	118756	SK8
YLR111W	64	SK8
YLR112W	536	SK8
YLR113W	4543	SK8
YLR114C	1081	SK8
YLR115W	987	SK8
YLR116W	1323	SK8
YLR117C	873	SK8
YLR118C	2474	SK8
YLR119W	665	SK8
YLR120C	3429	SK8
YLR121C	2103	SK8
YLR122C	69	SK8
YLR125W	97	SK8
YLR126C	415	SK8
YLR127C	689	SK8
YLR128W	642	SK8
YLR129W	315	SK8
YLR130C	1835	SK8
YLR131C	1155	SK8
YLR132C	804	SK8
YLR133W	1192	SK8
YLR134W	359	SK8
YLR135W	495	SK8
YLR136C	1435	SK8
YLR137W	904	SK8
YLR138W	1875	SK8
YLR139C	710	SK8
YLR141W	941	SK8
YLR142W	597	SK8
YLR143W	588	SK8
YLR144C	944	SK8
YLR145W	323	SK8
YLR146C	401	SK8
YLR146W-A	216	SK8
YLR147C	335	SK8
YLR148W	1013	SK8
YLR149C	1806	SK8
YLR150W	7037	SK8
YLR151C	568	SK8
YLR152C	1098	SK8
YLR153C	2754	SK8
YLR154C	403	SK8
YLR154C-G	14	SK8
YLR154C-H	2	SK8
YLR154W-C	39	SK8
YLR155C	0	SK8
YLR156C-A	0	SK8
YLR156W	0	SK8
YLR157C	0	SK8
YLR157C-A	0	SK8
YLR157C-B	7	SK8
YLR157C-C	0	SK8
YLR157W-D	0	SK8
YLR157W-E	0	SK8
YLR158C	0	SK8
YLR159C-A	0	SK8
YLR159W	0	SK8
YLR160C	0	SK8
YLR161W	0	SK8
YLR162W	7	SK8
YLR162W-A	5	SK8
YLR163C	1590	SK8
YLR164W	382	SK8
YLR165C	301	SK8
YLR166C	1101	SK8
YLR167W	10256	SK8
YLR168C	1811	SK8
YLR170C	1086	SK8
YLR172C	1556	SK8
YLR173W	612	SK8
YLR174W	363	SK8
YLR175W	2369	SK8
YLR176C	1157	SK8
YLR177W	2669	SK8
YLR178C	36384	SK8
YLR179C	3393	SK8
YLR180W	1923	SK8
YLR181C	977	SK8
YLR182W	674	SK8
YLR183C	334	SK8
YLR185W	2377	SK8
YLR186W	1153	SK8
YLR187W	547	SK8
YLR188W	949	SK8
YLR189C	1304	SK8
YLR190W	1533	SK8
YLR191W	643	SK8
YLR192C	4631	SK8
YLR193C	1483	SK8
YLR194C	3872	SK8
YLR195C	2122	SK8
YLR196W	490	SK8
YLR197W	1930	SK8
YLR199C	2013	SK8
YLR200W	1022	SK8
YLR201C	1474	SK8
YLR203C	3565	SK8
YLR204W	992	SK8
YLR205C	683	SK8
YLR206W	4591	SK8
YLR207W	1209	SK8
YLR208W	4086	SK8
YLR209C	1050	SK8
YLR210W	436	SK8
YLR211C	474	SK8
YLR212C	573	SK8
YLR213C	281	SK8
YLR214W	891	SK8
YLR215C	494	SK8
YLR216C	135851	SK8
YLR218C	495	SK8
YLR219W	2277	SK8
YLR220W	993	SK8
YLR221C	492	SK8
YLR222C	408	SK8
YLR223C	859	SK8
YLR224W	1567	SK8
YLR225C	2322	SK8
YLR226W	491	SK8
YLR227C	619	SK8
YLR227W-A	0	SK8
YLR227W-B	590	SK8
YLR228C	848	SK8
YLR229C	3137	SK8
YLR231C	1432	SK8
YLR233C	527	SK8
YLR234W	316	SK8
YLR236C	72	SK8
YLR237W	747	SK8
YLR238W	661	SK8
YLR239C	823	SK8
YLR240W	906	SK8
YLR241W	2475	SK8
YLR242C	314	SK8
YLR243W	739	SK8
YLR244C	4624	SK8
YLR245C	653	SK8
YLR246W	409	SK8
YLR247C	2137	SK8
YLR248W	4762	SK8
YLR249W	8186	SK8
YLR250W	3589	SK8
YLR251W	2465	SK8
YLR253W	885	SK8
YLR254C	668	SK8
YLR255C	49	SK8
YLR256W	4250	SK8
YLR256W-A	701	SK8
YLR257W	7785	SK8
YLR258W	10095	SK8
YLR259C	67276	SK8
YLR260W	1554	SK8
YLR261C	4	SK8
YLR262C	306	SK8
YLR262C-A	1988	SK8
YLR263W	409	SK8
YLR264C-A	1589	SK8
YLR264W	2969	SK8
YLR265C	897	SK8
YLR266C	787	SK8
YLR267W	522	SK8
YLR268W	2167	SK8
YLR270W	5799	SK8
YLR271W	502	SK8
YLR272C	664	SK8
YLR273C	416	SK8
YLR274W	1216	SK8
YLR275W	567	SK8
YLR276C	564	SK8
YLR277C	934	SK8
YLR278C	2197	SK8
YLR281C	253	SK8
YLR283W	599	SK8
YLR284C	330	SK8
YLR285C-A	31	SK8
YLR285W	612	SK8
YLR286C	15721	SK8
YLR287C	906	SK8
YLR287C-A	6448	SK8
YLR288C	450	SK8
YLR289W	384	SK8
YLR290C	1207	SK8
YLR291C	1224	SK8
YLR292C	2003	SK8
YLR293C	14315	SK8
YLR295C	3066	SK8
YLR296W	11	SK8
YLR297W	1351	SK8
YLR298C	976	SK8
YLR299W	1576	SK8
YLR300W	8477	SK8
YLR301W	5245	SK8
YLR302C	4	SK8
YLR303W	3017	SK8
